Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,🙈 Symbol,"🙈 Google
Symbol",🙈 Score,🙈 AnalystTargetPrice
NASDAQ:THRY,11 Feb 2026,$8.29,3,$13.00,2,,$2.80,195.95%,,,,$2.64,-5.71%,$6.79,142.65%,$15.41,450.21%,THRY,NASDAQ:THRY,-0.446,$4.67
NASDAQ:TIGR,24 Oct 2025,$10.39,3,$11.86,9,,$6.38,62.85%,,,,$6.22,-2.51%,$0.00,-100.00%,$0.00,-100.00%,TIGR,NASDAQ:TIGR,-0.025,$12.63
NASDAQ:TILE,13 Feb 2025,$17.99,3,$30.00,7,,$25.43,-29.28%,,,,$24.54,-3.50%,$51.66,103.15%,$63.72,150.57%,TILE,NASDAQ:TILE,-0.301,$36.67
NYSE:TJX,18 Aug 2025,$107.88,1,$144.77,9,,$161.29,-33.11%,,,,$167.55,3.88%,$296.04,83.55%,$316.25,96.08%,TJX,NYSE:TJX,0.516,$171.78
NASDAQ:TKLF,19 Oct 2025,$5.59,3,,,,$2.30,143.04%,,,,,-100.00%,-$2.00,-186.96%,-$2.00,-186.96%,TKLF,NASDAQ:TKLF,-2.000,
NYSE:TKR,25 Nov 2025,$88.47,5,$87.80,5,,$98.92,-11.24%,,,,$98.05,-0.88%,$130.07,31.49%,$163.60,65.38%,TKR,NYSE:TKR,-0.252,$110.45
NASDAQ:TLRY,14 Aug 2025,$1.31,3,,,,$6.55,-80.05%,,,,$5.91,-9.77%,$9.40,43.44%,$12.43,89.82%,TLRY,NASDAQ:TLRY,-0.352,$10.04
NASDAQ:TLSI,11 Dec 2025,$8.40,3,$11.60,9,,$4.24,98.07%,,,,,-100.00%,-$2.00,-147.17%,-$2.00,-147.17%,TLSI,NASDAQ:TLSI,-2.000,
NASDAQ:TLX,11 Dec 2025,$12.46,3,,,,$9.13,36.43%,,,,$8.92,-2.30%,$0.00,-100.00%,$0.00,-100.00%,TLX,NASDAQ:TLX,-0.636,$20.85
NYSE:TM,15 Dec 2025,$215.08,5,,9,,$207.01,3.90%,,,,$203.34,-1.77%,"-$41,752.22",-20269.18%,"-$32,930.51",-16007.69%,TM,NYSE:TM,-0.431,$257.24
NASDAQ:TMC,18 Aug 2025,$4.39,3,,,,$4.59,-4.40%,,,,$4.25,-7.41%,$4.06,-11.60%,$4.06,-11.56%,TMC,NASDAQ:TMC,-0.506,$10.60
NASDAQ:TMCI,4 Dec 2025,$3.25,3,$5.47,4,,$1.45,123.99%,,,,,-100.00%,-$2.00,-237.93%,-$2.00,-237.93%,TMCI,NASDAQ:TMCI,-2.000,
NASDAQ:TMDX,11 Dec 2025,$138.40,3,$147.00,8,,$100.70,37.44%,,,,$96.97,-3.70%,$117.92,17.10%,$128.64,27.74%,TMDX,NASDAQ:TMDX,-0.166,$161.30
NYSE:TME,12 Aug 2025,$23.93,3,$19.85,8,,$9.17,116.47%,,,,$8.77,-4.36%,$0.00,-100.00%,$0.00,-100.00%,TME,NYSE:TME,-0.467,$18.52
NYSE:TMHC,1 Apr 2026,$69.69,5,$74.00,3,3.75,$58.02,20.12%,20.12%,$69.69,$74.89,$60.29,3.91%,$247.43,326.45%,$248.98,329.12%,TMHC,NYSE:TMHC,0.204,$74.89
NYSEAMERICAN:TMP,2 Oct 2025,$65.36,1,,,,$80.37,-18.68%,,,,$79.02,-1.68%,-$347.45,-532.31%,-$334.66,-516.39%,TMP,NYSEAMERICAN:TMP,-0.230,$84.50
NYSE:TNC,11 Nov 2025,$100.24,5,$105.00,4,,$69.84,43.53%,,,,$68.32,-2.18%,$69.05,-1.13%,$102.27,46.43%,TNC,NYSE:TNC,-0.244,$83.75
NASDAQ:TNDM,11 Dec 2025,$20.68,3,$23.06,9,,$18.61,11.13%,,,,$18.32,-1.56%,$10.59,-43.10%,$15.17,-18.50%,TNDM,NASDAQ:TNDM,-0.043,$30.76
NYSE:TNET,15 Dec 2025,$73.13,3,$65.50,7,,$37.80,73.28%,,,,$35.01,-7.38%,$48.26,27.67%,$64.18,69.80%,TNET,NYSE:TNET,-0.548,$54.00
NASDAQ:TOI,15 Aug 2025,$3.94,3,$6.25,8,,$3.12,26.25%,,,,$3.23,3.53%,$1.69,-45.75%,$1.00,-67.82%,TOI,NASDAQ:TOI,0.288,$7.00
NYSE:TOL,1 Apr 2026,$149.13,5,$165.90,4,4,$135.83,9.79%,9.79%,$149.13,$172.75,$142.58,4.97%,$292.14,115.08%,$121.16,-10.80%,TOL,NYSE:TOL,0.474,$172.75
NYSE:TOST,22 Jan 2026,$36.30,3,$46.56,4,,$26.47,37.12%,,,,$25.48,-3.74%,$43.28,63.50%,$44.91,69.65%,TOST,NYSE:TOST,-0.451,$36.75
NASDAQ:TOWN,2 Oct 2025,$37.19,3,$41.00,5,,$33.90,9.69%,,,,$34.71,2.39%,-$113.47,-434.73%,-$108.68,-420.59%,TOWN,NASDAQ:TOWN,0.096,$40.50
NYSE:TPB,18 Sep 2025,$86.86,3,,,,$72.16,20.37%,,,,$76.01,5.34%,$146.29,102.73%,$154.73,114.43%,TPB,NYSE:TPB,0.049,$132.50
NYSE:TPC,24 Dec 2025,$68.65,1,,,,$77.30,-11.19%,,,,$74.94,-3.05%,$118.74,53.61%,$131.04,69.53%,TPC,NYSE:TPC,-0.547,$109.50
NYSE:TPH,16 Mar 2026,$59.96,5,$46.50,1,3.5,$46.75,-0.53%,-0.53%,$46.50,$59.96,$47.66,1.95%,$123.24,163.61%,$126.85,171.34%,TPH,NYSE:TPH,0.140,$47.00
NYSE:TPL,9 Apr 2025,$774.67,2,,9,,$444.24,74.38%,,,,$430.62,-3.07%,$510.54,14.93%,$524.75,18.12%,TPL,NYSE:TPL,-0.638,$444.50
NYSE:TPR,26 Aug 2025,$73.71,2,,,,$141.20,-47.80%,,,,$147.69,4.60%,$292.84,107.39%,$303.67,115.07%,TPR,NYSE:TPR,0.071,$160.21
NASDAQ:TREE,11 Aug 2025,$78.94,3,$63.86,8,,$40.75,56.71%,,,,$42.97,5.45%,$57.76,41.74%,$78.56,92.80%,TREE,NASDAQ:TREE,0.024,$70.67
NYSE:TREX,9 Apr 2024,$83.55,2,,,,$35.56,134.96%,,,,$35.64,0.22%,$70.95,99.53%,$76.81,116.00%,TREX,NYSE:TREX,-0.126,$48.95
NYSE:TRGP,1 Sep 2025,$152.25,2,$206.29,6,,$244.39,-37.70%,,,,$240.73,-1.50%,$302.65,23.84%,$428.71,75.42%,TRGP,NYSE:TRGP,-0.688,$257.33
NASDAQ:TRI,26 Aug 2025,$160.83,2,,,,$90.19,78.32%,,,,$91.95,1.95%,$157.86,75.03%,$189.96,110.62%,TRI,NASDAQ:TRI,0.131,$130.50
NASDAQ:TRMB,29 Jan 2026,$71.27,3,$98.71,5,,$65.12,9.45%,,,,$63.90,-1.87%,$72.53,11.37%,$82.72,27.02%,TRMB,NASDAQ:TRMB,-0.395,$90.58
NASDAQ:TRMK,19 Nov 2025,$39.99,3,$42.50,4,,$42.59,-6.10%,,,,$43.77,2.77%,-$180.75,-524.40%,-$167.11,-492.37%,TRMK,NASDAQ:TRMK,0.256,$45.20
NYSE:TRN,23 Aug 2025,$33.90,4,$29.00,3,,$32.97,-12.04%,,,,$32.33,-1.94%,$44.00,33.45%,-$39.28,-219.15%,TRN,NYSE:TRN,-0.360,$33.50
NASDAQ:TROW,8 Jan 2026,$118.25,5,$113.60,7,,$90.17,25.98%,,,,$87.51,-2.95%,$258.54,186.72%,$203.90,126.13%,TROW,NASDAQ:TROW,-0.530,$99.08
NASDAQ:TRST,19 Nov 2025,$40.35,3,,3,,$44.52,-9.37%,,,,$45.31,1.77%,-$245.85,-652.23%,-$239.26,-637.41%,TRST,NASDAQ:TRST,0.059,$26.00
NYSE:TRV,18 Sep 2025,$253.19,2,,,,$293.99,-13.88%,,,,$290.53,-1.18%,$506.26,72.20%,-$63.89,-121.73%,TRV,NYSE:TRV,-0.420,$303.45
NASDAQ:TSAT,19 Jan 2026,$24.33,2,,1,,$40.11,-39.34%,,,,$33.82,-15.68%,-$14.17,-135.34%,$15.22,-62.06%,TSAT,NASDAQ:TSAT,-0.002,$19.04
NASDAQ:TSCO,26 July 2024,$221.61,1,,,,$43.82,405.73%,,,,$43.03,-1.80%,$34.93,-20.28%,$44.54,1.65%,TSCO,NASDAQ:TSCO,-0.631,$57.59
NASDAQ:TSEM,9 Feb 2026,$95.60,2,$131.00,10,,$197.80,-51.67%,,,,$202.44,2.35%,$214.16,8.27%,$204.86,3.57%,TSEM,NASDAQ:TSEM,0.086,$168.57
NASDAQ:TSLA,15 Dec 2025,$312.61,1,$386.42,7,,$360.59,-13.31%,,,,$361.80,0.34%,$364.86,1.19%,$381.70,5.86%,TSLA,NASDAQ:TSLA,-0.238,$418.83
NYSE:TSN,9 May 2025,$71.67,5,$64.00,7,,$64.63,-0.97%,,,,$64.25,-0.59%,$87.99,36.15%,$140.80,117.86%,TSN,NYSE:TSN,-0.336,$67.46
NASDAQ:TSSI,4 Feb 2026,$12.86,4,$15.00,2,,$13.32,-3.45%,,,,$14.30,7.36%,$36.99,177.71%,$39.23,194.50%,TSSI,NASDAQ:TSSI,0.021,$18.00
NYSE:TT,31 Mar 2026,$379.88,2,$480.38,10,3.25,$427.07,-11.05%,-11.05%,$379.88,$480.38,$448.57,5.03%,$694.34,62.58%,$722.98,69.29%,TT,NYSE:TT,0.431,$479.59
NYSE:TTC,3 Apr 2024,$80.79,2,,,,$92.70,-12.85%,,,,$91.63,-1.15%,$85.91,-7.33%,$99.69,7.54%,TTC,NYSE:TTC,-0.237,$110.50
NYSE:TTE,2 Sep 2025,$72.82,5,$67.49,7,,$79.55,-15.16%,,,,,-100.00%,-$2.00,-102.51%,-$2.00,-102.51%,TTE,LON:TTE,-2.000,
NASDAQ:TTGT,30 Jan 2026,$10.74,3,,,,$4.12,160.62%,,,,$4.20,1.94%,$3.89,-5.52%,$37.33,806.17%,TTGT,NASDAQ:TTGT,0.046,$10.00
NASDAQ:TTMI,5 Feb 2026,$83.36,2,$100.00,7,,$97.48,-14.48%,,,,$90.59,-7.07%,$96.44,-1.07%,$104.56,7.26%,TTMI,NASDAQ:TTMI,-0.167,$118.50
NASDAQ:TTWO,12 Oct 2025,$173.47,1,,,,$199.87,-13.21%,,,,$194.37,-2.75%,$255.40,27.78%,$349.45,74.84%,TTWO,NASDAQ:TTWO,-0.396,$276.81
NYSE:TUYA,19 Aug 2025,$2.34,3,,,,$2.34,0.13%,,,,$2.26,-3.42%,$0.00,-100.00%,$0.00,-100.00%,TUYA,NYSE:TUYA,-0.604,$3.37
NYSE:TV,3 Oct 2025,$2.63,3,$4.70,6,,$2.93,-10.19%,,,,$2.89,-1.37%,$176.30,5917.12%,$487.75,16546.63%,TV,NYSE:TV,-0.300,$3.70
NYSE:TWI,20 Sep 2024,$12.61,3,,,,$7.49,68.32%,,,,$6.64,-11.35%,$15.94,112.86%,$5.92,-20.97%,TWI,NYSE:TWI,-0.690,$11.75
NYSE:TWLO,27 Jan 2026,$126.44,3,$147.11,8,,$130.95,-3.45%,,,,$126.96,-3.05%,$210.33,60.62%,$232.90,77.86%,TWLO,NYSE:TWLO,-0.303,$143.37
NASDAQ:TXN,19 Jan 2026,$191.02,3,,,,$194.87,-1.98%,,,,$200.08,2.67%,$227.16,16.57%,$251.36,28.99%,TXN,NASDAQ:TXN,0.180,$221.55
NASDAQ:TXRH,18 Sep 2025,$146.40,1,,,,$162.98,-10.17%,,,,$159.32,-2.25%,$212.19,30.19%,$259.12,58.99%,TXRH,NASDAQ:TXRH,-0.035,$197.64
NYSE:TYL,24 Aug 2025,$541.31,3,$682.54,7,,$338.03,60.14%,,,,$327.73,-3.05%,$685.18,102.70%,$743.35,119.91%,TYL,NYSE:TYL,-0.589,$443.48
NYSE:UA,23 Dec 2025,$10.78,3,$7.50,4,,$5.50,36.36%,,,,$5.35,-2.73%,$47.81,769.34%,$55.32,905.77%,UA,NYSE:UA,-0.153,$14.00
NYSE:UAA,23 Dec 2025,$11.22,3,$5.58,3,,$5.62,-0.71%,,,,$5.49,-2.31%,$51.02,807.82%,$59.06,950.83%,UAA,NYSE:UAA,-0.023,$7.73
NYSEAMERICAN:UAMY,3 Jul 2025,$7.55,1,$4.94,7,,#N/A,#N/A,,,,$7.78,#N/A,$8.70,#N/A,$8.81,#N/A,UAMY,NYSEAMERICAN:UAMY,-0.709,$12.67
NYSE:UBER,3 Feb 2026,$84.31,3,$111.26,7,,$71.84,17.36%,,,,$70.13,-2.38%,$126.62,76.25%,$131.67,83.29%,UBER,NYSE:UBER,-0.320,$103.58
NYSE:UBS,19 Aug 2025,$37.97,3,,,,$39.43,-3.71%,,,,$38.93,-1.27%,-$158.85,-502.86%,-$171.64,-535.30%,UBS,NYSE:UBS,-0.268,$48.30
NASDAQ:UBSI,12 Oct 2025,$37.54,3,$40.50,5,,$41.87,-10.34%,,,,$43.01,2.72%,-$79.14,-289.02%,-$79.10,-288.91%,UBSI,NASDAQ:UBSI,0.323,$45.80
NASDAQ:UCB,21 Oct 2025,$31.41,3,$35.00,5,,$32.09,-2.12%,,,,,-100.00%,-$2.00,-106.23%,-$2.00,-106.23%,UCB,NYSE:UCB,-2.000,
NYSE:UCB,19 Nov 2025,$31.12,3,$35.33,7,,$32.09,-3.02%,,,,$32.72,1.96%,-$107.67,-435.52%,-$100.78,-414.06%,UCB,NYSE:UCB,0.134,$37.33
NASDAQ:UDMY,20 Aug 2025,$10.79,4,$10.00,5,,$4.68,113.68%,,,,$4.82,2.99%,$8.43,80.18%,$10.68,128.10%,UDMY,NASDAQ:UDMY,0.323,$7.56
NYSE:UDR,10 Sep 2025,$42.82,4,$44.23,9,,$34.64,23.62%,,,,$33.87,-2.22%,$28.10,-18.89%,$64.19,85.30%,UDR,NYSE:UDR,-0.555,$40.81
NASDAQ:UFPI,31 Jan 2025,$119.95,3,$155.00,3,,$90.37,32.73%,,,,$94.27,4.32%,$156.50,73.17%,$185.26,105.01%,UFPI,NASDAQ:UFPI,0.056,$111.80
NASDAQ:UFPT,4 Dec 2025,$299.56,3,,5,,$192.02,56.00%,,,,$197.70,2.96%,$282.03,46.88%,$325.28,69.40%,UFPT,NASDAQ:UFPT,0.106,$324.50
NYSE:UGP,20 Aug 2025,$4.45,3,$4.00,5,,$5.62,-28.83%,,,,$5.80,3.20%,$12.21,117.25%,$17.18,205.71%,UGP,NYSE:UGP,0.123,$5.37
NYSE:UI,26 Jan 2026,$379.66,1,,,,$840.90,-54.85%,,,,$792.00,-5.82%,"$1,112.10",32.25%,"$1,117.43",32.89%,UI,NYSE:UI,-0.393,$623.50
NYSE:UIS,29 Jan 2026,$4.30,3,$4.00,5,,$2.06,94.17%,,,,$2.16,4.85%,$57.59,2695.40%,$70.97,3345.03%,UIS,NYSE:UIS,0.373,$4.88
NYSE:UL,10 Sep 2025,$66.09,3,$67.00,6,,$55.45,19.18%,,,,$55.56,0.20%,$0.00,-100.00%,$0.00,-100.00%,UL,NYSE:UL,-0.203,$70.24
NYSE:ULS,19 Aug 2025,$55.15,1,,,,$84.60,-34.81%,,,,$83.25,-1.60%,$128.56,51.96%,$164.40,94.32%,ULS,NYSE:ULS,-0.030,$93.25
NASDAQ:UMBF,9 Apr 2025,$109.79,4,$128.29,6,,$115.04,-4.57%,,,,$113.25,-1.56%,-$666.40,-679.28%,-$634.16,-651.25%,UMBF,NASDAQ:UMBF,-0.102,$143.08
NYSE:UMC,19 Jan 2026,$9.15,3,,,,$8.67,5.54%,,,,$8.40,-3.11%,$448.33,5071.10%,$862.69,9850.24%,UMC,NYSE:UMC,-0.028,$8.17
NYSE:UNFI,24 Mar 2026,$78.83,5,$44.00,7,3.75,$44.84,-1.87%,-1.87%,$44.00,$78.83,$45.86,2.27%,$131.04,192.25%,$196.88,339.08%,UNFI,NYSE:UNFI,0.121,$46.25
NYSE:UNM,17 Feb 2025,$69.73,2,$100.00,7,,$74.17,-5.99%,,,,$71.00,-4.27%,-$173.54,-333.97%,-$165.99,-323.80%,UNM,NYSE:UNM,-0.797,$93.85
NYSE:UNP,21 May 2024,$230.08,3,,,,$244.71,-5.98%,,,,$241.04,-1.50%,$250.18,2.24%,$292.01,19.33%,UNP,NYSE:UNP,-0.341,$271.38
NASDAQ:UPBD,5 Feb 2026,$31.13,3,$29.00,6,,$17.53,65.43%,,,,$17.27,-1.48%,$49.36,181.58%,"$1,444.87",8142.25%,UPBD,NASDAQ:UPBD,-0.142,$28.86
NASDAQ:URBN,4 Apr 2026,$63.30,3,$87.71,9,3.75,$64.57,-1.97%,-1.97%,$63.30,$87.71,$67.28,4.20%,$198.52,207.46%,$224.78,248.13%,URBN,NASDAQ:URBN,0.598,$83.67
NYSE:URI,9 Apr 2025,$683.12,5,$774.77,6,,$732.09,-6.69%,,,,$712.75,-2.64%,$980.99,34.00%,"$1,868.58",155.24%,URI,NYSE:URI,-0.332,$985.89
NASDAQ:UROY,18 Aug 2025,$3.73,4,$3.44,6,,$3.69,-6.78%,,,,$3.47,-5.96%,$5.72,54.88%,$5.72,55.14%,UROY,NASDAQ:UROY,-0.268,$4.50
NASDAQ:USAR,22 Jan 2026,$17.53,3,,,,$15.92,10.11%,,,,$13.97,-12.25%,$0.00,-100.00%,$0.00,-100.00%,USAR,NASDAQ:USAR,-0.625,$31.80
NYSE:USB,20 Mar 2026,$56.96,3,$64.06,8,3,$52.95,7.57%,7.57%,$56.96,$64.06,$52.29,-1.25%,-$195.89,-469.96%,-$185.55,-450.42%,USB,NYSE:USB,-0.056,$62.52
NYSEAMERICAN:USBC,29 Jan 2026,$0.61,1,,,,$0.34,79.41%,,,,,-100.00%,-$2.00,-688.24%,-$2.00,-688.24%,USBC,NYSEAMERICAN:USBC,-2.000,
NASDAQ:UTHR,23 Dec 2025,$479.02,3,$521.25,5,,$564.81,-15.19%,,,,$555.49,-1.65%,$875.54,55.02%,$910.83,61.26%,UTHR,NASDAQ:UTHR,-0.241,$630.67
NYSE:UTL,3 Sep 2025,$50.38,3,,3,,$53.75,-6.27%,,,,$54.81,1.97%,-$1.61,-102.99%,$62.42,16.14%,UTL,NYSE:UTL,0.023,$56.00
NASDAQ:UVSP,19 Nov 2025,$30.95,3,$34.00,4,,$35.02,-11.61%,,,,$35.86,2.40%,-$150.29,-529.15%,-$146.55,-518.47%,UVSP,NASDAQ:UVSP,0.264,$36.00
NYSE:UVV,17 Mar 2026,$66.56,4,,2,3.25,$52.59,26.57%,26.57%,$66.56,$78.00,$53.18,1.12%,$107.84,105.05%,$131.51,150.07%,UVV,NYSE:UVV,-0.064,$78.00
NYSE:UWMC,4 Oct 2024,$7.90,3,,,,$3.72,112.23%,,,,$3.56,-4.30%,-$62.27,-1774.05%,-$60.02,-1713.46%,UWMC,NYSE:UWMC,-0.183,$6.82
NYSE:V,7 Sep 2025,$315.05,2,$397.95,10,,$300.80,4.74%,,,,$296.03,-1.59%,$535.21,77.93%,$548.51,82.35%,V,NYSE:V,-0.446,$396.83
NYSE:VAL,16 Feb 2026,$64.80,1,$55.00,7,,$98.04,-43.90%,,,,$106.16,8.28%,$137.27,40.01%,$77.65,-20.80%,VAL,NYSE:VAL,0.145,$65.92
NYSE:VALE,14 Jan 2026,$14.72,4,$14.34,10,,$16.19,-11.43%,,,,$15.75,-2.72%,$11.70,-27.76%,$19.49,20.41%,VALE,NYSE:VALE,-0.501,$16.69
NASDAQ:VBNK,24 Aug 2025,$12.54,3,$12.24,3,,$14.56,-15.93%,,,,,-100.00%,-$2.00,-113.74%,-$2.00,-113.74%,VBNK,NASDAQ:VBNK,-2.000,
NASDAQ:VECO,5 Sep 2025,$35.14,3,$26.33,4,,$34.36,-23.37%,,,,$35.94,4.60%,$42.41,23.42%,$45.83,33.38%,VECO,NASDAQ:VECO,0.383,$33.33
NYSE:VFC,26 Aug 2025,$31.37,5,$14.25,6,,$16.87,-15.53%,,,,$16.27,-3.56%,$42.72,153.23%,$8.17,-51.56%,VFC,NYSE:VFC,-0.261,$20.21
NASDAQ:VIAV,30 Jan 2026,$16.67,1,$25.06,2,,$36.89,-54.80%,,,,$38.44,4.20%,$39.56,7.22%,$45.66,23.79%,VIAV,NASDAQ:VIAV,0.389,$30.93
NYSE:VICI,31 Mar 2026,$31.70,5,$33.27,9,4.25,$27.66,14.60%,14.60%,$31.70,$34.78,$28.36,2.53%,$55.34,100.07%,$55.40,100.30%,VICI,NYSE:VICI,0.265,$34.78
NASDAQ:VICR,30 Jan 2026,$121.65,1,$187.50,8,,$155.64,-21.84%,,,,$147.87,-4.99%,$188.11,20.86%,$198.77,27.71%,VICR,NASDAQ:VICR,-0.303,$208.75
NASDAQ:VISN,22 Feb 2026,$17.39,3,,,,$18.73,-7.15%,,,,$19.11,2.03%,$33.21,77.29%,$47.30,152.53%,VISN,NASDAQ:VISN,0.153,$23.12
NYSE:VIST,13 Jun 2025,$50.56,3,$70.00,6,,$71.62,-29.41%,,,,$70.43,-1.66%,$42.12,-41.19%,$131.84,84.09%,VIST,NYSE:VIST,-0.373,$82.12
NYSE:VIV,17 Feb 2025,$11.28,3,$11.80,5,,$16.03,-29.64%,,,,$15.97,-0.37%,$33.75,110.54%,$66.08,312.20%,VIV,NYSE:VIV,-0.291,$15.81
NASDAQ:VLGEA,17 Mar 2026,$43.63,3,,6,3,$43.10,1.23%,1.23%,$43.63,$43.63,$44.02,2.13%,$306.52,611.18%,$366.24,749.75%,VLGEA,NASDAQ:VLGEA,0.070,
NYSE:VLN,9 Feb 2026,$2.14,3,$3.33,6,,$1.19,79.83%,,,,,-100.00%,-$2.00,-268.07%,-$2.00,-268.07%,VLN,NYSE:VLN,-2.000,
NYSE:VLO,23 Aug 2024,$144.47,3,,,,$244.09,-40.81%,,,,$244.43,0.14%,$415.02,70.03%,$521.90,113.82%,VLO,NYSE:VLO,-0.025,$232.33
NYSE:VLRS,22 Aug 2025,$7.94,3,$7.67,4,,$6.96,10.20%,,,,$6.99,0.43%,$56.29,708.74%,$149.96,2054.66%,VLRS,NYSE:VLRS,-0.254,$9.76
NASDAQ:VLY,19 Nov 2025,$10.95,3,$13.73,9,,$12.42,-11.82%,,,,$12.30,-0.97%,-$74.70,-701.42%,-$73.23,-689.62%,VLY,NASDAQ:VLY,-0.042,$14.68
NYSE:VMC,31 Dec 2025,$246.19,1,$331.22,9,,$279.88,-12.04%,,,,$278.49,-0.50%,$400.17,42.98%,$497.93,77.91%,VMC,NYSE:VMC,-0.128,$325.64
NASDAQ:VNDA,13 Nov 2025,$5.38,3,$15.50,8,,$7.00,-23.17%,,,,$6.86,-2.00%,$18.57,165.34%,$19.88,184.06%,VNDA,NASDAQ:VNDA,-0.017,$15.50
NASDAQ:VNET,9 Feb 2026,$7.43,1,$13.80,7,,$8.19,-9.30%,,,,$8.09,-1.22%,$0.00,-100.00%,$0.00,-100.00%,VNET,NASDAQ:VNET,-0.199,$15.56
NYSE:VNO,31 Oct 2025,$39.76,3,$41.00,5,,$25.35,56.84%,,,,$24.57,-3.08%,$34.19,34.88%,$43.04,69.80%,VNO,NYSE:VNO,-0.751,$32.46
NYSEAMERICAN:VNRX,11 Dec 2025,$0.32,1,$2.25,8,,$0.17,88.24%,,,,$0.17,0.00%,$0.81,378.32%,$0.92,440.61%,VNRX,NYSEAMERICAN:VNRX,-0.462,$1.96
NYSE:VNT,11 Feb 2026,$45.33,3,$47.25,4,,$35.37,28.15%,,,,$34.96,-1.16%,$62.49,76.66%,$71.30,101.59%,VNT,NYSE:VNT,-0.266,$48.18
NASDAQ:VRDN,19 May 2025,$24.97,4,$37.70,3,,$18.84,32.54%,,,,$19.82,5.20%,$13.43,-28.74%,$13.33,-29.26%,VRDN,NASDAQ:VRDN,0.446,$37.24
NASDAQ:VREX,16 Dec 2025,$15.01,4,$15.33,7,,$10.50,42.95%,,,,$10.41,-0.86%,$17.21,63.93%,$23.73,125.97%,VREX,NASDAQ:VREX,-0.254,$18.40
NASDAQ:VRRM,30 Jan 2026,$22.14,4,$25.00,5,,$14.52,52.47%,,,,$14.79,1.86%,$10.78,-25.79%,$24.14,66.22%,VRRM,NASDAQ:VRRM,0.108,$24.86
NASDAQ:VSAT,30 Jan 2026,$27.54,2,$45.00,6,,$53.69,-48.70%,,,,$55.21,2.83%,$121.22,125.78%,$294.13,447.82%,VSAT,NASDAQ:VSAT,0.256,$47.43
NYSE:VSCO,12 Jun 2025,$36.51,5,$22.56,8,,$46.00,-50.96%,,,,$48.25,4.89%,$250.78,445.17%,$279.00,506.52%,VSCO,NYSE:VSCO,0.370,$64.44
NYSE:VSH,28 Jan 2026,$21.32,3,$16.00,5,,$18.58,-13.89%,,,,$19.28,3.77%,$23.17,24.68%,$47.52,155.77%,VSH,NYSE:VSH,0.440,$17.50
NYSE:VTEX,15 Dec 2025,$4.81,3,$6.10,1,,$4.05,18.89%,,,,$3.97,-1.98%,$8.68,114.20%,$9.20,127.05%,VTEX,NYSE:VTEX,-0.178,$6.00
NYSE:VTMX,15 Jun 2025,$34.66,3,$21.00,5,,$33.99,-38.22%,,,,$33.68,-0.91%,$42.58,25.27%,$42.88,26.16%,VTMX,NYSE:VTMX,-0.339,$35.88
NYSE:VTR,19 Sep 2025,$68.32,3,$76.83,9,,$83.27,-17.95%,,,,$81.19,-2.50%,$92.18,10.70%,$131.40,57.80%,VTR,NYSE:VTR,-0.580,$92.75
NASDAQ:VVPR,9 Feb 2026,$2.07,3,,,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,VVPR,NASDAQ:VVPR,-2.000,
NYSE:VVV,18 Sep 2025,$45.89,3,,,,$33.33,37.70%,,,,$33.27,-0.18%,$10.59,-68.22%,$20.71,-37.87%,VVV,NYSE:VVV,-0.328,$41.73
NYSE:VVX,11 Aug 2025,$66.16,5,$61.22,3,,$69.75,-12.23%,,,,$69.10,-0.93%,$308.45,342.22%,$355.50,409.68%,VVX,NYSE:VVX,-0.003,$76.12
NYSE:VYX,25 Feb 2026,$13.06,5,$15.13,6,,$6.15,112.31%,,,,$6.47,5.20%,$23.29,278.71%,$56.99,826.73%,VYX,NYSE:VYX,0.038,$13.25
NYSEAMERICAN:VZLA,14 Aug 2025,$4.47,,$4.07,8,,$3.26,24.85%,,,,$3.10,-4.91%,$2.93,-10.20%,$2.93,-10.15%,VZLA,NYSEAMERICAN:VZLA,-0.475,$6.41
NYSE:WAB,23 Aug 2025,$179.00,2,,,,$253.91,-29.50%,,,,$247.65,-2.47%,$521.08,105.22%,$571.74,125.17%,WAB,NYSE:WAB,-0.377,$290.83
NASDAQ:WABC,5 Apr 2026,$55.03,3,$55.00,5,3.25,$51.83,6.12%,6.12%,$55.00,$55.03,$53.67,3.55%,-$85.86,-265.65%,-$83.37,-260.85%,WABC,NASDAQ:WABC,0.486,$55.00
NASDAQ:WAFD,16 Mar 2026,$31.37,3,$32.83,3,2.75,$31.81,-1.40%,-1.40%,$31.37,$32.83,$32.57,2.39%,-$249.22,-883.48%,-$247.88,-879.26%,WAFD,NASDAQ:WAFD,0.240,$32.62
NYSE:WAL,9 Oct 2025,$85.53,3,,,,$72.07,18.67%,,,,$73.83,2.44%,-$624.74,-966.85%,-$616.54,-955.47%,WAL,NYSE:WAL,0.012,$93.60
NASDAQ:WASH,19 Nov 2025,$31.42,3,$28.50,2,,$33.68,-15.38%,,,,$34.43,2.23%,-$243.73,-823.66%,-$248.38,-837.47%,WASH,NASDAQ:WASH,0.190,$35.00
